id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,num_of_artists,year,artist_followers,genres,artist_popularity,genre
2kGnzHH1Q6YaxjNylz68CM,Agresivo,47,229747,0,"['Jowell & Randy', 'Arcangel']","['4IMAo2UQchVFyPH24PAjUs', '4SsVbpTthjScTS7U2hmr1X']",2015-07-24,0.769,0.805,9,-6.79,1,0.0682,0.0935,5.02e-05,0.0553,0.488,90.01,4,2,2015,4108085,"['reggaeton', 'urbano latino']",70,urbano latino
3jvXPCyf2C9GFZhLKp8Rhd,En Cristo,26,209659,0,"['Elemento', 'Dj D-Vout']","['18cY0XRBki7XQXG2Sd5Fwd', '10f5cATkR0NbSuV6VDc6I9']",2015-01-01,0.732,0.545,10,-7.112,0,0.406,0.198,0.0,0.0303,0.683,92.947,4,2,2015,5729,['rap cristiano'],24,rap cristiano
1limf5sEI8c9EoIDzVDuEk,La Costumbre,25,231471,0,"['Messiah', 'Don Miguelo']","['0tR60pwxQ5WKjPxQcKoCQ7', '1noWnd8QFQD9VLxWEeo4Zf']",2015-07-16,0.706,0.711,7,-10.132,1,0.299,0.463,0.0,0.0674,0.648,175.927,4,2,2015,112801,"['trap dominicano', 'trap latino']",58,trap latino
3eyuwaS5166FECAZadDF7b,Paso la Vida Pensando - Version Original,22,221493,0,['Aljadaqui'],['6SqRnic2fxg012aQeQZSCB'],2015-06-03,0.691,0.591,4,-8.375,0,0.063,0.0184,0.0,0.143,0.791,89.993,4,1,2015,22390,"['dominican pop', 'rock dominicano']",25,dominican pop
6QiDU3ObcnH9xlHXj9ZoVM,Seguidilla,36,191240,0,['El Alfa'],['2oQX8QiMXOyuqbcZEFsZfm'],2015-11-19,0.578,0.961,6,-1.105,0,0.0841,0.0178,0.201,0.364,0.303,150.722,5,1,2015,2850108,"['dembow', 'rap dominicano', 'reggaeton', 'trap latino', 'urbano latino']",77,rap dominicano
3UF9ezFp1jKhHvC0beA4br,Que Le Hiciste a Mi Vida,35,226520,0,['Frank Reyes'],['4vQV1LCGBdYAt5rIIPjSFZ'],2015-07-27,0.887,0.453,0,-11.776,1,0.0424,0.661,2.72e-06,0.371,0.969,129.984,4,1,2015,611958,"['bachata', 'bachata dominicana']",57,bachata dominicana
3pZDU5ptgS9bPdbliVttwY,Not The Only One,3,392000,0,['16BL'],['0u2qG4roqULELVVO9fMgSG'],2015-12-18,0.663,0.596,4,-12.19,0,0.0431,0.0491,0.829,0.0705,0.513,120.005,4,1,2015,53190,['progressive house'],40,progressive house
54FxYkqJZEEYSwNDemLigt,Noches de Boda / Y Nos Dieron las Diez - Directo Luna Park,52,452107,0,['Joaquín Sabina'],['4aeIWo5CMF1uRmqgJdwkZW'],2015-03-02,0.459,0.517,0,-8.576,1,0.066,0.139,0.0,0.981,0.493,136.962,3,1,2015,2815024,"['cantautor', 'spanish pop', 'trova']",68,spanish pop
4vvt53PhsGBwNZKgqfArFY,I've Changed My Scent For You - Original Mix,2,440000,0,['Gab Rhome'],['3VXMcHmS4xk3cacv4oXWKI'],2015-12-18,0.865,0.304,9,-13.196,0,0.0533,0.00374,0.926,0.0297,0.309,123.012,4,1,2015,12076,"['arab electronic', 'canadian house', 'ethnotronica', 'organic house']",37,arab electronic
13GGqKLzjaZtaCrWZrTqTo,Clame a El,49,171965,0,['Jflow El Cardiologo'],['371WSIpnJZPSBvCndmSpYg'],2016-01-01,0.701,0.643,5,-10.453,1,0.0584,0.14,1.8e-06,0.328,0.968,126.067,4,1,2016,156,[],11,
4bh4WAxLTRwtUH1LfPKXYX,Ellos Dicen,38,199550,1,['Lombert'],['4vm3spCPPX6P3ktSxDFjnu'],2016-02-02,0.682,0.842,5,-4.879,0,0.23,0.194,0.0,0.0845,0.535,82.695,4,1,2016,1,[],0,
7GNKTsYNCMPxF8uoHq4MoJ,Out There - Robert Nickson 2016 Remix,4,248000,0,"['Masters & Nickson', 'Justine Suissa', 'Robert Nickson']","['0MP9w7Pu0fY6B4iH7pWiae', '6UKSvQC8EQZUOKtUaj5uCj', '0dMK3g7XAApwIpLTyE7mqJ']",2016-12-16,0.438,0.961,9,-5.927,1,0.0461,9.05e-05,0.718,0.466,0.242,138.02,4,3,2016,694,[],14,
3yaNgCPIMrJ1SNBlt6mewz,Yo No Te Quiero Perder,42,274887,1,['Lapiz Conciente'],['0UTsdD7VIsEB9i7a6DDx5t'],2016-07-22,0.541,0.824,6,-4.759,1,0.567,0.681,0.0,0.207,0.735,77.154,4,1,2016,287434,"['rap dominicano', 'trap latino', 'venezuelan hip hop']",51,trap latino
5O9wvjgMiXWGzZg0b30PuZ,The Early Morning Rain,44,87874,0,"['White Noise Baby Sleep', 'White Noise for Babies', 'White Noise For Baby Sleep', 'Natural Sounds', 'Nature & Sounds Backgrounds']","['4W12lEvVl5wectUtRNrvDh', '4ZfEELHfyKd4odAb6YfDFw', '4DZJCpvGQbzpA0gmEZ40s3', '1arpeXjzf6nmroE8PsxlxN', '0EXz07wwHOJ8CsFPxcaYMO']",2016-01-16,0.0,0.955,0,-20.356,1,0.0,0.139,0.997,0.425,0.0,0.0,0,5,2016,29263,['sleep'],76,sleep
1ORoANqUTMmmziPbprAP6d,Sin Maquillaje,44,203943,0,"['Amenazzy', 'Don Miguelo']","['6kq4GHwUcUojGIu0ziSNXf', '1noWnd8QFQD9VLxWEeo4Zf']",2016-02-05,0.721,0.757,10,-6.144,1,0.0727,0.207,0.0,0.081,0.758,168.027,4,2,2016,2816457,"['rap dominicano', 'reggaeton', 'trap latino', 'urbano latino']",64,reggaeton
7xtDFdvjWya68ZOd5lInNu,Mejor Lo Hago Con la Mano,39,226080,0,['Yiyo Sarante'],['2rwLjVHS15sfzciKXXNbgA'],2016-01-02,0.837,0.827,0,-4.035,1,0.0363,0.713,7.61e-05,0.0907,0.8,109.968,4,1,2016,489749,"['modern salsa', 'salsa', 'tropical']",65,salsa
1C4MgPWoUlLqPmz3cLOjzP,Esperando Por Ti,37,221773,0,['Poeta Callejero'],['1m82A2YUjBaQnLAFi9vjJv'],2016-07-08,0.817,0.489,5,-10.564,1,0.0947,0.896,0.00904,0.128,0.843,97.789,4,1,2016,120194,"['dembow', 'rap dominicano']",37,dembow
5cTI1f3xcwqN722AdnBWSx,Me Hace Falta,50,181446,0,['Amenazzy'],['6kq4GHwUcUojGIu0ziSNXf'],2016-04-08,0.662,0.774,4,-5.977,1,0.0416,0.556,0.000302,0.217,0.834,166.139,4,1,2016,2816457,"['rap dominicano', 'reggaeton', 'trap latino', 'urbano latino']",64,reggaeton
6WBre2zcjGtqs7J4RlnXcr,La Mejor de Todas,40,264568,0,['Edwin El Futuro de la Salsa'],['0N7pbBR2bMbkrEmxrldwqW'],2016-10-06,0.777,0.875,0,-4.846,1,0.0431,0.215,0.000543,0.27,0.785,115.005,4,1,2016,6524,"['modern salsa', 'salsa']",25,modern salsa
4WL3ul2FtaMmWU3Gcd9dFp,La Loba,48,259520,0,['Miriam Cruz'],['4O2mePlghucfEGSsMSmjWL'],2016-04-15,0.749,0.808,8,-4.707,1,0.0484,0.689,0.00038,0.104,0.896,143.044,4,1,2016,64239,"['merengue', 'salsa']",36,salsa
0mn4yNY1yUmuNsvX95qiru,Tardes negras,46,264987,0,['Tiziano Ferro'],['11TplWqOPQBTmg2eiSLt1m'],2016-07-29,0.623,0.558,6,-6.734,1,0.0326,0.22,0.0,0.107,0.419,136.014,4,1,2016,2017009,"['italian adult pop', 'italian pop']",64,italian adult pop
7tJpvILx9JWUTKaIVyeFvB,Vas A Repetirlo,55,188387,0,['Amenazzy'],['6kq4GHwUcUojGIu0ziSNXf'],2016-10-21,0.619,0.717,8,-4.551,1,0.128,0.538,0.0,0.145,0.763,171.955,4,1,2016,2816457,"['rap dominicano', 'reggaeton', 'trap latino', 'urbano latino']",64,rap dominicano
5Vfbmo0bI0Kmkj3k4Yymt3,Estos Celos,38,273067,0,['David Kada'],['1mW8Ifff475lUj6Xj44we4'],2016-05-01,0.761,0.73,5,-11.14,1,0.0492,0.775,0.26,0.114,0.973,106.018,4,1,2016,35937,"['merengue', 'modern salsa', 'salsa']",32,modern salsa
2BZWUp8550ZuopEz9bs0QQ,Tu Amor Fue Diferente,39,243733,0,['David Kada'],['1mW8Ifff475lUj6Xj44we4'],2016-05-01,0.747,0.896,8,-5.156,1,0.0387,0.123,0.00101,0.172,0.971,103.958,4,1,2016,35937,"['merengue', 'modern salsa', 'salsa']",32,modern salsa
2pGYaMlxkicWR0Pkddlmi8,Toma Mi Vida (feat. Juan Luis Guerra),40,203027,0,['Milly Quezada'],['3tuushgEVJSXAkxR4ZxOhJ'],2016-07-01,0.813,0.869,10,-3.95,0,0.092,0.611,0.0,0.114,0.939,121.014,4,1,2016,154650,"['merengue', 'salsa']",44,salsa
6OQlWTI5sHyahqP8WnQSnD,Te Hubieras Ido Antes,58,247787,0,['Ricardo Montaner'],['4uoz4FUMvpeyGClFTTDBsD'],2016-10-28,0.408,0.661,0,-5.794,1,0.0371,0.0397,0.0,0.121,0.384,141.501,3,1,2016,5838034,['latin pop'],69,latin pop
5I36CCSzMMzvvK5wr8ZhR5,Te Fuiste De Aqui,35,280079,0,['Urbanda'],['0gEbDhqRDCeCdZM9N970ov'],2016-10-26,0.572,0.834,0,-6.203,1,0.109,0.0606,0.00388,0.0954,0.888,157.621,4,1,2016,15937,['merengue tipico'],36,merengue tipico
6Hkz8bFAllRJ0ve2yRbS8B,Es Cosa de El,40,233533,0,['Miriam Cruz'],['4O2mePlghucfEGSsMSmjWL'],2016-04-15,0.736,0.832,5,-4.094,0,0.0644,0.14,5.59e-06,0.0737,0.781,160.012,4,1,2016,64239,"['merengue', 'salsa']",36,merengue
1mISgMoXw5fKI3ESj03tPd,Te De Campana,63,195527,1,['Atomic Otro Way'],['05i5DIXDf4Ai4NEPEi3uBZ'],2016-02-27,0.807,0.913,7,-4.788,1,0.0592,0.0345,3.99e-06,0.552,0.693,105.031,4,1,2016,125969,"['dembow', 'rap dominicano']",55,dembow
11wwU2eJPSK0pBw7PArLAw,I Don't Wanna Be Kissed (By Anyone But You),2,185062,0,"['Miles Davis', 'Studio ensemble']","['0kbYTNQb4Pb1rPbbaF0pT4', '1LLaJueP0g0OCbFeZdSpGG']",2016-06-03,0.578,0.249,9,-9.941,0,0.0389,0.966,0.849,0.229,0.48,78.135,4,2,2016,2400898,"['cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz trumpet', 'soul', 'vocal jazz']",62,cool jazz
1pTlwn33A5n9WgoZMp042I,Un Hombre Normal,55,303173,0,['Ricardo Montaner'],['4uoz4FUMvpeyGClFTTDBsD'],2016-10-28,0.514,0.553,5,-8.116,1,0.0285,0.00185,0.000115,0.127,0.197,79.966,4,1,2016,5838034,['latin pop'],69,latin pop
6eGjMw2JF1F2gLEt9zu7bk,Millones de Gallos Rojos (Bonus Track) [feat. Wason Brazoban],30,217380,0,"['Zeo Munoz', 'Wason Brazoban']","['1aWIcBQNxPbwcgrYYAwi2F', '76obUviG0wzNH4k3S91z6g']",2016-05-27,0.488,0.621,4,-7.578,1,0.0423,0.664,0.0,0.112,0.403,154.361,4,2,2016,11972,['dominican pop'],30,dominican pop
2teVg77oXxa7UOSochwdEo,Porque Te Fuiste Dulce Amor,34,357001,0,['Raquel Arias'],['49P6VROZM32gIQyX9CvJE8'],2016-06-18,0.581,0.741,0,-9.233,1,0.204,0.408,0.0128,0.22,0.903,166.038,4,1,2016,8770,"['merengue', 'merengue tipico']",25,merengue tipico
6OVkeq62WfiHTwBpcB3iXQ,35 Pa Las 12 (feat. J Balvin),49,246413,0,"['Fuego', 'J Balvin']","['7wU2WGCJ8HxkekHHE2QLul', '1vyhD5VmyZ7KMfW5gqLgo5']",2016-05-09,0.723,0.639,1,-3.442,1,0.155,0.43,0.000476,0.11,0.658,148.919,4,2,2016,271449,"['electro latino', 'rap dominicano', 'trap latino']",65,electro latino
0kuTRDo4UHRH1UM9ycnMCh,Far Away,54,52603,0,['Tomppabeats'],['0Q2Tc5yZFJpumLMc7Yz4e4'],2016-05-06,0.675,0.495,10,-11.151,0,0.0957,0.444,0.964,0.162,0.718,73.117,4,1,2016,220113,"['chillhop', 'japanese chillhop']",57,chillhop
5E2FpLltcJNBIfrs4RN6Kd,Limpio Soy,48,285785,0,['Blest'],['21EeuGgcwNjoqWpPX7AsAw'],2016-09-30,0.405,0.414,6,-8.506,1,0.0286,0.697,0.0,0.195,0.08,143.917,3,1,2016,110117,"['latin christian', 'latin worship', 'rock cristiano']",44,latin christian
3aDfR3NtB95RB5E5SVX2CU,Quien de los Dos,40,216555,0,['Frank Reyes'],['4vQV1LCGBdYAt5rIIPjSFZ'],2016-09-23,0.711,0.752,8,-5.713,1,0.0294,0.304,0.0234,0.095,0.849,138.04,4,1,2016,611958,"['bachata', 'bachata dominicana']",57,bachata
3VoamGkXelS0NOIVm1BBJg,Happy,56,207871,0,['Flora Martínez'],['7gjr06Lie1BDJuefW3v9YQ'],2016-09-23,0.828,0.357,1,-10.394,1,0.0538,0.744,0.00556,0.0863,0.472,114.994,4,1,2016,45991,"['colombian pop', 'coverchill', 'jazz cover', 'jazz pop']",53,jazz pop
7FRmRaAFikqgemdqJ1mCV4,Historia De Amor,30,251507,0,"['Poeta Callejero', 'Big Chico']","['1m82A2YUjBaQnLAFi9vjJv', '4IDpj4FlmiFVrU0dXmqioo']",2016-07-08,0.627,0.763,7,-6.056,0,0.0928,0.112,0.0,0.258,0.239,94.043,4,2,2016,120194,"['dembow', 'rap dominicano']",37,dembow
4uWckbBp7JfOyqeYkzgalM,Te Amo y Te Amo,50,251253,0,['Ricardo Montaner'],['4uoz4FUMvpeyGClFTTDBsD'],2016-10-28,0.566,0.638,4,-6.778,1,0.0388,0.037,0.0,0.521,0.332,121.936,4,1,2016,5838034,['latin pop'],69,latin pop
063REnx7andkNEfEvBESVb,Yolanda,54,281360,0,['Pablo Milanés'],['4vOfKh5wz7lTcdqB3EwsC5'],2016-10-14,0.587,0.13,7,-14.982,1,0.0359,0.879,0.000225,0.0927,0.239,112.983,4,1,2016,532228,"['bolero cubano', 'cantautor', 'nueva cancion', 'trova']",56,trova
6NrD5E6Wiw4tY8dbDj7HaH,La Bella,35,297907,0,['EliaCiM'],['15I1Vl5xqVhvk8glRqFmpB'],2016-08-19,0.661,0.46,2,-7.726,1,0.0636,0.508,0.0,0.145,0.532,87.945,4,1,2016,5796,"['bachata', 'dominican pop']",5,dominican pop
3853XwmqN6OOR5es4hITGB,A La Mar,43,211227,0,['Vicente Garcia'],['2Otnykd696YidQYfEGVmNq'],2016-08-26,0.644,0.368,7,-9.449,1,0.037,0.924,0.000741,0.196,0.279,115.187,5,1,2016,418082,"['bachata', 'dominican pop', 'reggae en espanol']",62,dominican pop
74drrUuTjx2SgnUBhg2Edx,No Hace Falta,51,283920,0,['Cristian'],['3udlGv7o6NeUWRlRFGqPY9'],2016-08-12,0.38,0.596,8,-5.977,1,0.0335,0.558,0.0,0.123,0.206,179.768,3,1,2016,859191,['latin pop'],11,latin pop
4T7xZSaBTDUmUWjnHtnSvQ,Que Sera de Mi,37,271067,0,['El Varon de la bachata'],['3VYBdLlzLcwpbLHNhcxpoV'],2016-09-28,0.913,0.816,7,-3.908,0,0.034,0.415,0.000186,0.138,0.964,129.97,4,1,2016,115310,"['bachata', 'bachata dominicana']",42,bachata
569tPJ84TuhDahYZtj7lAe,Ahora Que Te Vas,31,192679,0,['Crazy Design'],['3rQXUpppnyxRkQNxoLFtUV'],2016-02-11,0.655,0.648,2,-6.075,1,0.0473,0.421,0.0,0.283,0.664,171.854,4,1,2016,140786,"['dembow', 'rap dominicano']",46,rap dominicano
004q4eDxR33ci4f8m4flwl,El Yeyo,43,171627,0,['Vicente Garcia'],['2Otnykd696YidQYfEGVmNq'],2016-08-26,0.838,0.703,1,-6.195,0,0.05,0.768,1.56e-06,0.0861,0.658,104.982,4,1,2016,418082,"['bachata', 'dominican pop', 'reggae en espanol']",62,reggae en espanol
1sg6Nc8FmxNkVAB9FSCqia,Ven A Hacer El Amor Conmigo,32,233560,0,['Yanfourd'],['0RzBTerVM0F43UQHfJHp6o'],2016-06-24,0.555,0.849,0,-5.624,1,0.0384,0.582,1.55e-05,0.136,0.865,98.019,4,1,2016,10877,"['modern salsa', 'salsa']",25,modern salsa
7lRG5eK7iyz7csnxfPu09y,Pa' Que Usted Viene Ahora,27,227000,0,['Zeo Munoz'],['1aWIcBQNxPbwcgrYYAwi2F'],2016-05-27,0.532,0.536,6,-7.279,1,0.0289,0.589,1.15e-06,0.122,0.353,144.146,4,1,2016,11972,['dominican pop'],30,dominican pop
23iuxSWGOfiAhuIK6SjFoS,Ella Eh!,36,161347,0,['Crazy Design'],['3rQXUpppnyxRkQNxoLFtUV'],2016-11-04,0.841,0.814,4,-4.909,0,0.0807,0.0173,0.0272,0.35,0.776,119.006,4,1,2016,140786,"['dembow', 'rap dominicano']",46,rap dominicano
3T3Lcpa5kqBKVPtY6SQznY,Contar Hasta 3 (O Hasta 10) [Bonus Track],43,221320,0,['Santiago Cruz'],['5ClJtuiNlr83ua45Dvpcf7'],2016-10-07,0.674,0.439,2,-5.555,1,0.0348,0.542,0.0,0.0802,0.283,130.151,4,1,2016,1015801,"['colombian pop', 'latin pop']",57,colombian pop
01FBBpA6WBl3arX7pxTFwO,Not To Much - Remastered 2016,45,211520,0,"['Don Omar', 'Zion']","['33ScadVnbm2X8kkUqOkC6Z', '1pgDilWYDWLoOgGjf1iHNu']",2016-11-11,0.752,0.726,1,-4.59,0,0.0564,0.0197,0.0,0.203,0.261,92.004,4,2,2016,9194255,"['latin hip hop', 'puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",81,reggaeton
4SsgDQo4lLoFKbfoWhf5hh,Pasos de cero - Live from Spotify NYC,55,266105,0,['Pablo Alborán'],['5M9Bb4adKAgrOFOhc05Y50'],2016-02-12,0.535,0.393,5,-7.922,1,0.322,0.81,0.0,0.152,0.498,93.913,4,1,2016,4865522,"['latin arena pop', 'latin pop', 'spanish pop']",74,latin arena pop
4Purl81WqF1Utlx1hnlVQr,Mis Amores,38,276893,0,"['Jose Alberto ""El Canario""']",['6TRzinjf5dzE8zA8baPbYz'],2016-08-05,0.582,0.87,7,-5.295,0,0.0397,0.551,3.2e-05,0.0436,0.89,88.15,4,1,2016,118092,"['salsa', 'salsa international']",45,salsa
3WpwFEVVqz9Wh0eF8hYlzp,Foke To,29,166320,0,['Shadow Blow'],['53cVnpkm8dTmf20tssYSNF'],2016-09-02,0.486,0.768,9,-7.598,1,0.266,0.574,0.0,0.119,0.548,92.279,4,1,2016,175944,"['dembow', 'rap dominicano']",52,rap dominicano
4MsDNByHtyafQhb639BwxQ,Lloro,36,214073,0,['Frank Reyes'],['4vQV1LCGBdYAt5rIIPjSFZ'],2016-09-23,0.809,0.747,11,-4.436,1,0.0303,0.735,0.00467,0.19,0.966,131.969,4,1,2016,611958,"['bachata', 'bachata dominicana']",57,bachata
47fOfJ4aVJf7T8B7KxOzil,Nadie Me Va a Callar,27,197590,1,['Lapiz Conciente'],['0UTsdD7VIsEB9i7a6DDx5t'],2016-07-22,0.516,0.603,0,-6.174,1,0.164,0.572,0.0,0.176,0.369,86.55,4,1,2016,287434,"['rap dominicano', 'trap latino', 'venezuelan hip hop']",51,rap dominicano
1AwvjCEZoEer5DZJyPxzG1,F3Kv,29,152787,1,['Lil Cid'],['4HTAFFs8XTgXvVIKpRsY3s'],2016-03-07,0.764,0.709,2,-8.192,0,0.183,0.148,0.0,0.0577,0.368,129.916,4,1,2016,1984,[],6,
32wvhi3fa8Z8kuHK58zAoz,A pesar de todo,55,195233,0,['Beret'],['0ZHPrnImGh4re3TbSNkoZl'],2016-08-24,0.534,0.562,5,-7.87,1,0.128,0.636,0.0,0.1,0.0838,122.489,5,1,2016,2828632,"['spanish hip hop', 'spanish pop']",71,spanish hip hop
7LjFqfZ8Uz4lZl3Mp1SZhP,Una Noche No Es Suficiente,27,200693,0,['Anthony Rios'],['1NXbTpqDX1ho8hjC8hyHd3'],2016-04-19,0.525,0.382,5,-13.602,0,0.0562,0.831,0.0,0.286,0.606,84.436,4,1,2016,53651,['dominican pop'],32,dominican pop
4dHclKrthlMHUPOWfRb9vp,"Nasty (Official Remix) [feat. Farruko, Messiah & Almighty]",46,320200,1,"['Gigolo', 'La Exce', 'Farruko', 'Messiah', 'Almighty']","['6TsuGgwwRPhFWboZ1ikHhZ', '2RON3ZWvFVAHpiJA74KNHj', '329e4yvIujISKGKz1BZZbO', '0tR60pwxQ5WKjPxQcKoCQ7', '6P6GTRTigHBp8ZesNtpCKH']",2016-03-19,0.549,0.58,6,-8.291,1,0.139,0.0453,0.0,0.399,0.191,126.72,5,5,2016,2720,['reggaeton flow'],28,reggaeton flow
4VZlzYNRyweaQpDIHE07GD,No Le Pegue a la Negra,52,276320,0,['Piel Azteca'],['24qYcGEQEzJuc6Usxk26xd'],2016-10-29,0.787,0.788,0,-9.997,0,0.0462,0.525,0.000175,0.0626,0.872,101.913,4,1,2016,403,[],24,
48t9WDRg8jT3SE3E0IYsYs,Blues for Pablo,1,323830,0,"['Miles Davis', 'Studio ensemble']","['0kbYTNQb4Pb1rPbbaF0pT4', '1LLaJueP0g0OCbFeZdSpGG']",2016-06-03,0.266,0.0744,10,-15.753,1,0.0336,0.973,0.936,0.104,0.0929,66.242,4,2,2016,2400898,"['cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz trumpet', 'soul', 'vocal jazz']",62,cool jazz
5k70bqcB7TQguPJ3zc8hYt,Amor Pretao,40,184200,0,['Vicente Garcia'],['2Otnykd696YidQYfEGVmNq'],2016-08-26,0.768,0.476,7,-10.291,1,0.0346,0.933,0.000725,0.138,0.408,120.096,4,1,2016,418082,"['bachata', 'dominican pop', 'reggae en espanol']",62,dominican pop
3jaG9XW2uHrKoDL4K5KZEU,Se puede amar,53,217760,0,['Pablo Alborán'],['5M9Bb4adKAgrOFOhc05Y50'],2016-04-22,0.504,0.628,6,-4.28,0,0.0467,0.198,0.0,0.111,0.234,142.884,4,1,2016,4865522,"['latin arena pop', 'latin pop', 'spanish pop']",74,latin arena pop
7enqOzlUkUH0M1tHYwRTYO,Superman Sin Capa,52,230258,1,['El Super Nuevo'],['3hWKGRKwr78bhxvErSJBdu'],2016-06-03,0.88,0.906,4,-1.461,0,0.0809,0.0992,1.26e-05,0.136,0.543,115.019,4,1,2016,110158,"['dembow', 'rap dominicano']",45,dembow
3kGFPMLAixmHVyvP9Hgl30,Bala perdida,54,129880,0,['Beret'],['0ZHPrnImGh4re3TbSNkoZl'],2016-08-24,0.636,0.535,6,-9.857,0,0.485,0.0294,0.0,0.084,0.0416,89.88,3,1,2016,2828632,"['spanish hip hop', 'spanish pop']",71,spanish hip hop
2hVleZq0lI2cRkLynNUNF0,Amor por Accidente (feat. El Metrolo),27,302592,0,"['Lapiz Conciente', 'El Metrolo']","['0UTsdD7VIsEB9i7a6DDx5t', '0Ib7hjx9m7nK9qxYhKj1hZ']",2016-04-15,0.583,0.638,6,-7.371,0,0.269,0.205,3.84e-05,0.365,0.874,82.901,4,2,2016,287434,"['rap dominicano', 'trap latino', 'venezuelan hip hop']",51,trap latino
3wg9eyIa3VlfYWSnySfdVJ,Nada Que Ocultar,25,147264,0,['T.Y.S'],['3hJDFvn5at14nstUHxTvaV'],2016-02-23,0.628,0.829,6,-3.531,1,0.345,0.299,0.0,0.0443,0.878,195.81,4,1,2016,53123,['dembow dominicano'],47,dembow dominicano
0g498kior6lM8dICCz6gz9,Moves Like Jagger - Bossa Version,51,155208,0,['Alma Thomas'],['0GZcbmgUHStJHe1ceiGPWU'],2016-06-01,0.728,0.376,6,-14.404,0,0.0554,0.78,1.44e-05,0.134,0.808,126.974,4,1,2016,2337,['bossa nova cover'],27,bossa nova cover
5NuBYjS5jBerRMuDv77VHL,I Will Survive,51,271013,0,['Eldissa'],['56ecKpjIKKUYO0sPAE7JtV'],2016-11-04,0.659,0.321,4,-14.645,0,0.0458,0.772,3.58e-06,0.266,0.284,98.855,4,1,2016,7143,['coverchill'],40,coverchill
57AiQWDc2uELKM6Uhfgza9,Por Ti Peleo Yo,36,265393,0,['Isabelle'],['1TUE0gRfWpl13nW1PQOBK9'],2016-11-30,0.471,0.561,2,-6.163,1,0.0315,0.489,0.0,0.0845,0.207,73.68,4,1,2016,20040,"['adoracion', 'latin christian']",38,adoracion
4itc9AZchuEV6spsywqJ77,Fight for your right - Edit,3,120000,1,"['Tieum', 'The Punisher']","['71xytiJEuIEgxrcV6sghd6', '04G86bE80jBhRVfH7SvQyJ']",2016-12-22,0.537,0.987,9,-0.575,0,0.324,0.0452,0.000165,0.289,0.155,95.549,4,2,2016,9931,"['gabber', 'uptempo hardcore']",24,uptempo hardcore
6sRPVjCP5dlvi8htIxvqUH,Solo Con un Beso,52,202214,0,['Ricardo Montaner'],['4uoz4FUMvpeyGClFTTDBsD'],2016-05-19,0.621,0.368,9,-15.802,0,0.0325,0.64,0.0,0.144,0.475,131.401,4,1,2016,5838034,['latin pop'],69,latin pop
4PCFtVbqfSOfOJ5o5PJtl6,Botando Chispa,40,200013,0,['El Alfa'],['2oQX8QiMXOyuqbcZEFsZfm'],2016-02-11,0.886,0.922,1,-4.311,1,0.0579,0.0606,0.0396,0.305,0.623,120.007,4,1,2016,2850108,"['dembow', 'rap dominicano', 'reggaeton', 'trap latino', 'urbano latino']",77,trap latino
0amZOBJkcveqE80W3jJXOy,Amada Amante,26,209840,0,['Anthony Rios'],['1NXbTpqDX1ho8hjC8hyHd3'],2016-04-19,0.406,0.145,9,-17.402,1,0.0505,0.892,0.000387,0.081,0.366,173.068,4,1,2016,53651,['dominican pop'],32,dominican pop
71hJ5LQEPAPI47mTWYDEQN,Internacional,25,195056,1,['Lapiz Conciente'],['0UTsdD7VIsEB9i7a6DDx5t'],2016-01-30,0.717,0.904,11,-3.445,0,0.243,0.0825,0.0,0.0458,0.754,95.974,4,1,2016,287434,"['rap dominicano', 'trap latino', 'venezuelan hip hop']",51,venezuelan hip hop
5eze9j86tY7SHBZimfWG4B,La Esquinita,39,239267,0,['Vicente Garcia'],['2Otnykd696YidQYfEGVmNq'],2016-08-26,0.857,0.546,4,-9.288,0,0.0498,0.243,1.87e-05,0.082,0.621,125.005,4,1,2016,418082,"['bachata', 'dominican pop', 'reggae en espanol']",62,reggae en espanol
5xOnhfde9mpXL2WHPg0liH,Mi Tierra,35,241130,0,['El Jeffrey'],['0WfG4KbWJJoxomK5HH1kSX'],2016-12-06,0.798,0.755,2,-7.213,1,0.0464,0.207,1.67e-05,0.192,0.882,126.033,4,1,2016,69735,"['bachata dominicana', 'merengue']",41,bachata dominicana
4hl45i5exN6hgxFXPFMmbE,Coronamos (feat. Lito Kirino),48,199549,1,"['Anuel AA', 'Lito Kirino']","['2R21vXR83lH98kGeO99Y66', '68w2t0wbrGnxSIUHzWs5bt']",2016-01-02,0.779,0.623,10,-6.765,0,0.15,0.0858,0.0596,0.817,0.379,141.956,4,2,2016,28941131,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']",89,reggaeton flow
779vavsamA2F4rE1mdadjR,Cuando Tu Estas Presente,25,207950,0,['Zeo Munoz'],['1aWIcBQNxPbwcgrYYAwi2F'],2016-05-27,0.635,0.788,1,-7.326,1,0.0623,0.481,7.51e-06,0.125,0.852,90.011,4,1,2016,11972,['dominican pop'],30,dominican pop
